Price,24H_Vol,MarketCap,Available Supply,Total Supply,Percent Change 1H,Percent Change 24H,Percent Change 7D,USD Sell,USD Buy,Average,Time,Sentiment
4972.448022,20468465970,87651330264,17627400,17627400,-0.32,-2.65,21.86,4947.11,4947.11,4947.11,19-04-04-17-29,0.066246821
4972.448022,20468465970,87651330264,17627400,17627400,-0.32,-2.65,21.86,4945.77,4945.77,4945.77,19-04-04-17-30,0.070569738
4972.448022,20468465970,87651330264,17627400,17627400,-0.32,-2.65,21.86,4939.17,4939.17,4939.17,19-04-04-17-31,0.060032533
4968.916651,20468054620,87589081374,17627400,17627400,-0.39,-2.72,21.78,4939.3,4939.3,4939.3,19-04-04-17-32,0.055349606
4968.916651,20468054620,87589081374,17627400,17627400,-0.39,-2.72,21.78,4949.28,4949.28,4949.28,19-04-04-17-33,0.054698434
4970.32098,20425189983,87613836042,17627400,17627400,-0.25,-2.76,21.82,4949.28,4949.28,4949.28,19-04-04-17-34,0.033134485
4970.32098,20425189983,87613836042,17627400,17627400,-0.25,-2.76,21.82,4949.28,4949.28,4949.28,19-04-04-17-35,0.029893011
4970.32098,20425189983,87613836042,17627400,17627400,-0.25,-2.76,21.82,4952.69,4952.69,4952.69,19-04-04-17-36,0.036593859
4963.941638,20449757953,87501384830,17627400,17627400,-0.24,-2.96,21.67,4951.19,4951.19,4951.19,19-04-04-17-37,0.0245295
4963.941638,20449757953,87501384830,17627400,17627400,-0.24,-2.96,21.67,4951.19,4951.19,4951.19,19-04-04-17-38,0.034044839
4963.946696,20451528038,87501533561,17627412,17627412,-0.24,-2.96,21.67,4944.19,4944.19,4944.19,19-04-04-17-39,0.047033871
4963.946696,20451528038,87501533561,17627412,17627412,-0.24,-2.96,21.67,4949.73,4949.73,4949.73,19-04-04-17-40,0.038461114
4963.946696,20451528038,87501533561,17627412,17627412,-0.24,-2.96,21.67,4934.68,4934.68,4934.68,19-04-04-17-41,0.027415404
4964.198913,20442254155,87505979484,17627412,17627412,-0.14,-3.02,21.68,4934.68,4934.68,4934.68,19-04-04-17-42,0.029827765
4964.198913,20442254155,87505979484,17627412,17627412,-0.14,-3.02,21.68,4902.55,4902.55,4902.55,19-04-04-17-43,0.043082071
4957.38398,20424789607,87385849866,17627412,17627412,-0.28,-3.15,21.52,4917.11,4917.11,4917.11,19-04-04-17-44,0.042428502
4957.38398,20424789607,87385849866,17627412,17627412,-0.28,-3.15,21.52,4902.55,4902.55,4902.55,19-04-04-17-45,0.043910576
4957.38398,20424789607,87385849866,17627412,17627412,-0.28,-3.15,21.52,4923.36,4923.36,4923.36,19-04-04-17-46,0.040465067
4948.571261,20431074670,87230504421,17627412,17627412,-0.4,-3.36,21.31,4923.36,4923.36,4923.36,19-04-04-17-47,0.032080511
4948.571261,20431074670,87230504421,17627412,17627412,-0.4,-3.36,21.31,4937.78,4937.78,4937.78,19-04-04-17-48,0.025062696
4942.994133,20463647979,87132194095,17627412,17627412,-0.52,-3.47,21.17,4925.62,4925.62,4925.62,19-04-04-17-49,0.032195518
4942.994133,20463647979,87132194095,17627412,17627412,-0.52,-3.47,21.17,4926.99,4926.99,4926.99,19-04-04-17-50,0.029271649
4942.994133,20463647979,87132194095,17627412,17627412,-0.52,-3.47,21.17,4928.83,4928.83,4928.83,19-04-04-17-51,0.029271649
4948.063639,20488706399,87221556374,17627412,17627412,-0.35,-3.41,21.3,4928.83,4928.83,4928.83,19-04-04-17-52,0.033118251
4948.063639,20488706399,87221556374,17627412,17627412,-0.35,-3.41,21.3,4926.9,4926.9,4926.9,19-04-04-17-53,0.033118251
4943.309099,20485859163,87137746134,17627412,17627412,-0.45,-3.5,21.18,4919.77,4919.77,4919.77,19-04-04-17-54,0.043471855
4943.309099,20485859163,87137746134,17627412,17627412,-0.45,-3.5,21.18,4918.17,4918.17,4918.17,19-04-04-17-55,0.053290977
4943.309099,20485859163,87137746134,17627412,17627412,-0.45,-3.5,21.18,4909.55,4909.55,4909.55,19-04-04-17-56,0.068683353
4938.683342,20479302450,87056206007,17627412,17627412,-0.49,-3.62,21.07,4909.55,4909.55,4909.55,19-04-04-17-57,0.064761789
4938.683342,20479302450,87056206007,17627412,17627412,-0.49,-3.62,21.07,4906.9,4906.9,4906.9,19-04-04-17-58,0.060304425
4934.872273,20458216108,86989150101,17627437,17627437,-0.56,-3.69,20.97,4906.9,4906.9,4906.9,19-04-04-17-59,0.060952267
4934.872273,20458216108,86989150101,17627437,17627437,-0.56,-3.69,20.97,4896.51,4896.51,4896.51,19-04-04-18-00,0.060952267
4934.872273,20458216108,86989150101,17627437,17627437,-0.56,-3.69,20.97,4898.27,4898.27,4898.27,19-04-04-18-01,0.04603041
4929.327933,20462974708,86891417583,17627437,17627437,-0.64,-3.84,20.84,4886,4886,4886,19-04-04-18-02,0.045829736
4929.327933,20462974708,86891417583,17627437,17627437,-0.64,-3.84,20.84,4879.04,4879.04,4879.04,19-04-04-18-03,0.043770391
4923.010287,20263300736,86780053683,17627437,17627437,-0.77,-3.96,20.68,4880.05,4880.05,4880.05,19-04-04-18-04,0.060280318
4923.010287,20263300736,86780053683,17627437,17627437,-0.77,-3.96,20.68,4882.86,4882.86,4882.86,19-04-04-18-05,0.076175014
4923.010287,20263300736,86780053683,17627437,17627437,-0.77,-3.96,20.68,4883.89,4883.89,4883.89,19-04-04-18-06,0.08423522
4918.080169,20284341056,86693148332,17627437,17627437,-0.91,-4.09,20.56,4886.31,4886.31,4886.31,19-04-04-18-07,0.097296871
4918.080169,20284341056,86693148332,17627437,17627437,-0.91,-4.09,20.56,4889.76,4889.76,4889.76,19-04-04-18-08,0.095777471
4918.080169,20284341056,86693148332,17627437,17627437,-0.91,-4.09,20.56,4862.44,4862.44,4862.44,19-04-04-18-09,0.096555241
4905.986287,20295057153,86479964203,17627437,17627437,-1.16,-4.32,20.27,4876.75,4876.75,4876.75,19-04-04-18-10,0.095129838
4905.986287,20295057153,86479964203,17627437,17627437,-1.16,-4.32,20.27,4866.06,4866.06,4866.06,19-04-04-18-11,0.096543057
4905.361654,20282584734,86468953525,17627437,17627437,-1.21,-4.37,20.25,4866.06,4866.06,4866.06,19-04-04-18-12,0.090982482
4905.361654,20282584734,86468953525,17627437,17627437,-1.21,-4.37,20.25,4860.64,4860.64,4860.64,19-04-04-18-13,0.082571906
4905.361654,20282584734,86468953525,17627437,17627437,-1.21,-4.37,20.25,4859.35,4859.35,4859.35,19-04-04-18-14,0.07176175
4892.913257,20284591688,86249520183,17627437,17627437,-1.46,-4.61,19.95,4863.54,4863.54,4863.54,19-04-04-18-15,0.073989401
4892.913257,20284591688,86249520183,17627437,17627437,-1.46,-4.61,19.95,4854.84,4854.84,4854.84,19-04-04-18-16,0.063130792
4882.687641,20295580811,86069268777,17627437,17627437,-1.69,-4.84,19.7,4848.43,4848.43,4848.43,19-04-04-18-17,0.058311514
4882.687641,20295580811,86069268777,17627437,17627437,-1.69,-4.84,19.7,4841.37,4841.37,4841.37,19-04-04-18-18,0.0716822
4882.687641,20295580811,86069268777,17627437,17627437,-1.69,-4.84,19.7,4837.32,4837.32,4837.32,19-04-04-18-19,0.077495877
4874.994096,20272818650,85933836547,17627475,17627475,-1.84,-4.99,19.51,4833.38,4833.38,4833.38,19-04-04-18-20,0.075691337
4874.994096,20272818650,85933836547,17627475,17627475,-1.84,-4.99,19.51,4836.76,4836.76,4836.76,19-04-04-18-21,0.074785134
4868.875769,20271769534,85825985895,17627475,17627475,-1.99,-5.13,19.36,4836.76,4836.76,4836.76,19-04-04-18-22,0.076614402
4868.875769,20271769534,85825985895,17627475,17627475,-1.99,-5.13,19.36,4852.73,4852.73,4852.73,19-04-04-18-23,0.080432986
4868.875769,20271769534,85825985895,17627475,17627475,-1.99,-5.13,19.36,4856.97,4856.97,4856.97,19-04-04-18-24,0.088831777
4869.822047,20312259496,85842666394,17627475,17627475,-1.97,-5.11,19.39,4856.97,4856.97,4856.97,19-04-04-18-25,0.085609754
4869.822047,20312259496,85842666394,17627475,17627475,-1.97,-5.11,19.39,4874.46,4874.46,4874.46,19-04-04-18-26,0.081716081
4876.900749,20362677442,85967446032,17627475,17627475,-1.85,-4.99,19.56,4882.66,4882.66,4882.66,19-04-04-18-27,0.072948391
4876.900749,20362677442,85967446032,17627475,17627475,-1.85,-4.99,19.56,4877.67,4877.67,4877.67,19-04-04-18-28,0.07026567
4876.900749,20362677442,85967446032,17627475,17627475,-1.85,-4.99,19.56,4868.87,4868.87,4868.87,19-04-04-18-29,0.0726331
4885.660508,20438192758,86121858461,17627475,17627475,-1.68,-4.82,19.78,4868.87,4868.87,4868.87,19-04-04-18-30,0.073068551
4885.660508,20438192758,86121858461,17627475,17627475,-1.68,-4.82,19.78,4868.78,4868.78,4868.78,19-04-04-18-31,0.054184907
4891.380684,20470377652,86222690715,17627475,17627475,-1.53,-4.72,19.92,4868.78,4868.78,4868.78,19-04-04-18-32,0.056579485
4891.380684,20470377652,86222690715,17627475,17627475,-1.53,-4.72,19.92,4863.11,4863.11,4863.11,19-04-04-18-33,0.053644581
4891.380684,20470377652,86222690715,17627475,17627475,-1.53,-4.72,19.92,4858.56,4858.56,4858.56,19-04-04-18-34,0.057503013
4887.438064,20471463135,86153192289,17627475,17627475,-1.61,-4.79,19.82,4858.56,4858.56,4858.56,19-04-04-18-35,0.057466938
4887.438064,20471463135,86153192289,17627475,17627475,-1.61,-4.79,19.82,4852.55,4852.55,4852.55,19-04-04-18-36,0.063324969
4885.469132,20465331193,86118484987,17627475,17627475,-1.54,-4.84,19.78,4853.47,4853.47,4853.47,19-04-04-18-37,0.066826467
4885.469132,20465331193,86118484987,17627475,17627475,-1.54,-4.84,19.78,4859.02,4859.02,4859.02,19-04-04-18-38,0.063780941
4885.469132,20465331193,86118484987,17627475,17627475,-1.54,-4.84,19.78,4863.05,4863.05,4863.05,19-04-04-18-39,0.066283994
4883.360043,20464394582,86081429152,17627500,17627500,-1.59,-4.88,19.73,4863.05,4863.05,4863.05,19-04-04-18-40,0.072968975
4883.360043,20464394582,86081429152,17627500,17627500,-1.59,-4.88,19.73,4863.05,4863.05,4863.05,19-04-04-18-41,0.075649506
4883.746262,20476204225,86088237226,17627500,17627500,-1.46,-4.87,19.74,4871.54,4871.54,4871.54,19-04-04-18-42,0.077448946
4883.746262,20476204225,86088237226,17627500,17627500,-1.46,-4.87,19.74,4871.08,4871.08,4871.08,19-04-04-18-43,0.084333004
4883.746262,20476204225,86088237226,17627500,17627500,-1.46,-4.87,19.74,4871.54,4871.54,4871.54,19-04-04-18-44,0.084399489
4889.144161,20494143397,86183388690,17627500,17627500,-1.35,-4.76,19.87,4876.84,4876.84,4876.84,19-04-04-18-45,0.087789878
4889.144161,20494143397,86183388690,17627500,17627500,-1.35,-4.76,19.87,4876.84,4876.84,4876.84,19-04-04-18-46,0.087789878
4891.518697,20511365797,86225245825,17627500,17627500,-1.19,-4.71,19.93,4881.16,4881.16,4881.16,19-04-04-18-47,0.080819245
4891.518697,20511365797,86225245825,17627500,17627500,-1.19,-4.71,19.93,4885.55,4885.55,4885.55,19-04-04-18-48,0.084407679
4891.518697,20511365797,86225245825,17627500,17627500,-1.19,-4.71,19.93,4885.55,4885.55,4885.55,19-04-04-18-49,0.083251641
4891.535164,20520951832,86225536095,17627500,17627500,-1.19,-4.71,19.93,4884.39,4884.39,4884.39,19-04-04-18-50,0.082379541
4891.535164,20520951832,86225536095,17627500,17627500,-1.19,-4.71,19.93,4885.04,4885.04,4885.04,19-04-04-18-51,0.079662149
4891.535164,20520951832,86225536095,17627500,17627500,-1.19,-4.71,19.93,4886.96,4886.96,4886.96,19-04-04-18-52,0.074060701
4896.005712,20505027064,86304340682,17627500,17627500,-0.95,-4.66,20.04,4887.63,4887.63,4887.63,19-04-04-18-53,0.087962545
4896.005712,20505027064,86304340682,17627500,17627500,-0.95,-4.66,20.04,4888.33,4888.33,4888.33,19-04-04-18-54,0.093859331
4894.994811,20525628694,86286521037,17627500,17627500,-0.97,-4.68,20.01,4885.78,4885.78,4885.78,19-04-04-18-55,0.094138434
4894.994811,20525628694,86286521037,17627500,17627500,-0.97,-4.68,20.01,4885.78,4885.78,4885.78,19-04-04-18-56,0.090980496
4894.994811,20525628694,86286521037,17627500,17627500,-0.97,-4.68,20.01,4881.57,4881.57,4881.57,19-04-04-18-57,0.086208256
4893.992218,20547767237,86268847831,17627500,17627500,-0.79,-4.76,19.99,4862.32,4862.32,4862.32,19-04-04-18-58,0.089049165
4893.992218,20547767237,86268847831,17627500,17627500,-0.79,-4.76,19.99,4864.28,4864.28,4864.28,19-04-04-18-59,0.089049165
4893.187377,20543214303,86254782818,17627525,17627525,-0.8,-4.78,19.97,4864.28,4864.28,4864.28,19-04-04-19-00,0.085060351
4893.187377,20543214303,86254782818,17627525,17627525,-0.8,-4.78,19.97,4864.28,4864.28,4864.28,19-04-04-19-01,0.063306381
4893.187377,20543214303,86254782818,17627525,17627525,-0.8,-4.78,19.97,4864.27,4864.27,4864.27,19-04-04-19-02,0.060270273
4890.309455,20407420578,86204052178,17627525,17627525,-0.65,-4.9,19.9,4863.49,4863.49,4863.49,19-04-04-19-03,0.051879468
4890.309455,20407420578,86204052178,17627525,17627525,-0.65,-4.9,19.9,4862.52,4862.52,4862.52,19-04-04-19-04,0.050032598
4889.447128,20330327545,86188851490,17627525,17627525,-0.67,-4.92,19.88,4858.7,4858.7,4858.7,19-04-04-19-05,0.047316809
4889.447128,20330327545,86188851490,17627525,17627525,-0.67,-4.92,19.88,4856.37,4856.37,4856.37,19-04-04-19-06,0.050264105
4889.447128,20330327545,86188851490,17627525,17627525,-0.67,-4.92,19.88,4853.27,4853.27,4853.27,19-04-04-19-07,0.057211851
4883.915912,20323907538,86091349832,17627525,17627525,-0.55,-5.09,19.74,4849.17,4849.17,4849.17,19-04-04-19-08,0.065601311
4883.915912,20323907538,86091349832,17627525,17627525,-0.55,-5.09,19.74,4842.73,4842.73,4842.73,19-04-04-19-09,0.068765868
4878.973303,20309199354,86004223880,17627525,17627525,-0.65,-5.19,19.62,4842.73,4842.73,4842.73,19-04-04-19-10,0.066656164
4878.973303,20309199354,86004223880,17627525,17627525,-0.65,-5.19,19.62,4848.83,4848.83,4848.83,19-04-04-19-11,0.069008804
4878.973303,20309199354,86004223880,17627525,17627525,-0.65,-5.19,19.62,4848.98,4848.98,4848.98,19-04-04-19-12,0.08485074
4877.286907,20311574023,85974496891,17627525,17627525,-0.45,-5.29,19.58,4854.93,4854.93,4854.93,19-04-04-19-13,0.086190025
4877.286907,20311574023,85974496891,17627525,17627525,-0.45,-5.29,19.58,4863.65,4863.65,4863.65,19-04-04-19-14,0.091576256
4878.73229,20321157326,85999975403,17627525,17627525,-0.42,-5.26,19.62,4866.79,4866.79,4866.79,19-04-04-19-15,0.089892755
4878.73229,20321157326,85999975403,17627525,17627525,-0.42,-5.26,19.62,4875.14,4875.14,4875.14,19-04-04-19-16,0.096497462
4878.73229,20321157326,85999975403,17627525,17627525,-0.42,-5.26,19.62,4876.97,4876.97,4876.97,19-04-04-19-17,0.104328787
4885.683745,20354641318,86122512355,17627525,17627525,-0.13,-5.18,19.79,4879.05,4879.05,4879.05,19-04-04-19-18,0.09882039
4885.683745,20354641318,86122512355,17627525,17627525,-0.13,-5.18,19.79,4881.12,4881.12,4881.12,19-04-04-19-19,0.09882039
4887.343822,20385269723,86152019766,17627575,17627575,-0.09,-5.14,19.83,4882.2,4882.2,4882.2,19-04-04-19-20,0.098017177
4887.343822,20385269723,86152019766,17627575,17627575,-0.09,-5.14,19.83,4882.57,4882.57,4882.57,19-04-04-19-21,0.088378623
4887.343822,20385269723,86152019766,17627575,17627575,-0.09,-5.14,19.83,4874.02,4874.02,4874.02,19-04-04-19-22,0.093800309
4892.850746,20391059533,86249093483,17627575,17627575,0.13,-5.09,19.97,4874.02,4874.02,4874.02,19-04-04-19-23,0.089145326
4892.850746,20391059533,86249093483,17627575,17627575,0.13,-5.09,19.97,4874.02,4874.02,4874.02,19-04-04-19-24,0.094907261
4891.941582,20383952572,86233067136,17627575,17627575,0.11,-5.11,19.95,4861.31,4861.31,4861.31,19-04-04-19-25,0.099259109
4891.941582,20383952572,86233067136,17627575,17627575,0.11,-5.11,19.95,4857.47,4857.47,4857.47,19-04-04-19-26,0.096025147
4891.941582,20383952572,86233067136,17627575,17627575,0.11,-5.11,19.95,4872.02,4872.02,4872.02,19-04-04-19-27,0.091357882
4889.188073,20381453699,86184529443,17627575,17627575,0.12,-5.22,19.88,4873.69,4873.69,4873.69,19-04-04-19-28,0.085599559
4889.188073,20381453699,86184529443,17627575,17627575,0.12,-5.22,19.88,4873.83,4873.83,4873.83,19-04-04-19-29,0.085203701
4889.188073,20381453699,86184529443,17627575,17627575,0.12,-5.22,19.88,4874.41,4874.41,4874.41,19-04-04-19-30,0.100311097
4886.98685,20393763670,86145727216,17627575,17627575,0.08,-5.26,19.83,4874.41,4874.41,4874.41,19-04-04-19-31,0.094173882
4886.98685,20393763670,86145727216,17627575,17627575,0.08,-5.26,19.83,4877.85,4877.85,4877.85,19-04-04-19-32,0.095040297
4890.818129,20409751999,86213263382,17627575,17627575,0.16,-5.25,19.92,4872.15,4872.15,4872.15,19-04-04-19-33,0.095657822
4890.818129,20409751999,86213263382,17627575,17627575,0.16,-5.25,19.92,4871.75,4871.75,4871.75,19-04-04-19-34,0.095657822
4890.818129,20409751999,86213263382,17627575,17627575,0.16,-5.25,19.92,4869.76,4869.76,4869.76,19-04-04-19-35,0.104958594
4890.558763,20402067405,86208691393,17627575,17627575,0.15,-5.26,19.92,4866.81,4866.81,4866.81,19-04-04-19-36,0.105362634
4890.558763,20402067405,86208691393,17627575,17627575,0.15,-5.26,19.92,4863.88,4863.88,4863.88,19-04-04-19-37,0.109714486
4888.65883,20390199023,86175200179,17627575,17627575,0.05,-5.38,19.87,4865.38,4865.38,4865.38,19-04-04-19-38,0.117300041
4888.65883,20390199023,86175200179,17627575,17627575,0.05,-5.38,19.87,4871.57,4871.57,4871.57,19-04-04-19-39,0.123485515
4888.65883,20390199023,86175200179,17627575,17627575,0.05,-5.38,19.87,4871.51,4871.51,4871.51,19-04-04-19-40,0.133459576
4889.432843,20394500375,86188966381,17627600,17627600,0.06,-5.36,19.89,4871.13,4871.13,4871.13,19-04-04-19-41,0.133222083
4889.432843,20394500375,86188966381,17627600,17627600,0.06,-5.36,19.89,4871.39,4871.39,4871.39,19-04-04-19-42,0.127818437
4887.984159,20399611788,86163429564,17627600,17627600,-0.04,-5.48,19.86,4870.78,4870.78,4870.78,19-04-04-19-43,0.127998021
4887.984159,20399611788,86163429564,17627600,17627600,-0.04,-5.48,19.86,4870.78,4870.78,4870.78,19-04-04-19-44,0.12973013
4887.984159,20399611788,86163429564,17627600,17627600,-0.04,-5.48,19.86,4869.61,4869.61,4869.61,19-04-04-19-45,0.13023518
4887.5912,20406198475,86156502634,17627600,17627600,-0.05,-5.48,19.85,4868.93,4868.93,4868.93,19-04-04-19-46,0.120932828
4887.5912,20406198475,86156502634,17627600,17627600,-0.05,-5.48,19.85,4868.9,4868.9,4868.9,19-04-04-19-47,0.136754798
4885.612991,20397833371,86121631562,17627600,17627600,-0.09,-5.6,19.8,4868.07,4868.07,4868.07,19-04-04-19-48,0.136758749
4885.612991,20397833371,86121631562,17627600,17627600,-0.09,-5.6,19.8,4868.42,4868.42,4868.42,19-04-04-19-49,0.123851903
4885.612991,20397833371,86121631562,17627600,17627600,-0.09,-5.6,19.8,4866.9,4866.9,4866.9,19-04-04-19-50,0.124466162
4885.29556,20402694842,86116036011,17627600,17627600,-0.1,-5.61,19.79,4856.97,4856.97,4856.97,19-04-04-19-51,0.122466162
4885.29556,20402694842,86116036011,17627600,17627600,-0.1,-5.61,19.79,4855.07,4855.07,4855.07,19-04-04-19-52,0.123991414
4883.04607,20397154578,86076382901,17627600,17627600,-0.16,-5.73,19.74,4853.61,4853.61,4853.61,19-04-04-19-53,0.126491414
4883.04607,20397154578,86076382901,17627600,17627600,-0.16,-5.73,19.74,4853.61,4853.61,4853.61,19-04-04-19-54,0.13417188
4883.04607,20397154578,86076382901,17627600,17627600,-0.16,-5.73,19.74,4843.08,4843.08,4843.08,19-04-04-19-55,0.133990956
4877.017853,20379031661,85970119910,17627600,17627600,-0.28,-5.85,19.59,4838.49,4838.49,4838.49,19-04-04-19-56,0.11816604
4877.017853,20379031661,85970119910,17627600,17627600,-0.28,-5.85,19.59,4838.49,4838.49,4838.49,19-04-04-19-57,0.117523248
4867.43024,20338843698,85801113297,17627600,17627600,-0.46,-6.1,19.36,4836.64,4836.64,4836.64,19-04-04-19-58,0.129854898
4867.43024,20338843698,85801113297,17627600,17627600,-0.46,-6.1,19.36,4846.82,4846.82,4846.82,19-04-04-19-59,0.126621197
4867.43024,20338843698,85801113297,17627600,17627600,-0.46,-6.1,19.36,4846.82,4846.82,4846.82,19-04-04-20-00,0.121412864
4861.93962,20329270567,85704385187,17627612,17627612,-0.57,-6.21,19.23,4828.8,4828.8,4828.8,19-04-04-20-01,0.130928344
4861.93962,20329270567,85704385187,17627612,17627612,-0.57,-6.21,19.23,4831.63,4831.63,4831.63,19-04-04-20-02,0.113765904
4858.939407,20199804886,85651498600,17627612,17627612,-0.6,-6.34,19.16,4831.63,4831.63,4831.63,19-04-04-20-03,0.127454829
4858.939407,20199804886,85651498600,17627612,17627612,-0.6,-6.34,19.16,4844.86,4844.86,4844.86,19-04-04-20-04,0.128528317
4858.939407,20199804886,85651498600,17627612,17627612,-0.6,-6.34,19.16,4840.02,4840.02,4840.02,19-04-04-20-05,0.123733112
4857.615228,20116109376,85628156478,17627612,17627612,-0.63,-6.37,19.12,4832.19,4832.19,4832.19,19-04-04-20-06,0.105929727
4857.615228,20116109376,85628156478,17627612,17627612,-0.63,-6.37,19.12,4832.19,4832.19,4832.19,19-04-04-20-07,0.113646762
4857.615228,20116109376,85628156478,17627612,17627612,-0.63,-6.37,19.12,4817.25,4817.25,4817.25,19-04-04-20-08,0.110337938
4850.621792,20114943556,85504878902,17627612,17627612,-0.75,-6.59,18.95,4814.08,4814.08,4814.08,19-04-04-20-09,0.111651485
4850.621792,20114943556,85504878902,17627612,17627612,-0.75,-6.59,18.95,4814.12,4814.12,4814.12,19-04-04-20-10,0.107453324
4843.606439,20110862383,85381214982,17627612,17627612,-0.89,-6.72,18.78,4803.61,4803.61,4803.61,19-04-04-20-11,0.084263841
4843.606439,20110862383,85381214982,17627612,17627612,-0.89,-6.72,18.78,4802.43,4802.43,4802.43,19-04-04-20-12,0.085351691
4843.606439,20110862383,85381214982,17627612,17627612,-0.89,-6.72,18.78,4808.4,4808.4,4808.4,19-04-04-20-13,0.084454596
4840.087197,20107293872,85319179155,17627612,17627612,-0.96,-6.87,18.7,4810.8,4810.8,4810.8,19-04-04-20-14,0.083045506
4840.087197,20107293872,85319179155,17627612,17627612,-0.96,-6.87,18.7,4810.8,4810.8,4810.8,19-04-04-20-15,0.094082091
4838.412913,20116618026,85289665531,17627612,17627612,-0.99,-6.9,18.66,4810.33,4810.33,4810.33,19-04-04-20-16,0.08966136
4838.412913,20116618026,85289665531,17627612,17627612,-0.99,-6.9,18.66,4810.33,4810.33,4810.33,19-04-04-20-17,0.080371048
4838.412913,20116618026,85289665531,17627612,17627612,-0.99,-6.9,18.66,4818.51,4818.51,4818.51,19-04-04-20-18,0.071357898
4844.293033,20100332761,85393502086,17627650,17627650,-0.85,-6.86,18.81,4836.18,4836.18,4836.18,19-04-04-20-19,0.074427004
4844.293033,20100332761,85393502086,17627650,17627650,-0.85,-6.86,18.81,4830.71,4830.71,4830.71,19-04-04-20-20,0.081799734
4849.53065,20105929447,85485828963,17627650,17627650,-0.74,-6.76,18.93,4830.71,4830.71,4830.71,19-04-04-20-21,0.096117224
4849.53065,20105929447,85485828963,17627650,17627650,-0.74,-6.76,18.93,4820.34,4820.34,4820.34,19-04-04-20-22,0.095975179
4849.53065,20105929447,85485828963,17627650,17627650,-0.74,-6.76,18.93,4816.01,4816.01,4816.01,19-04-04-20-23,0.084640418
4849.374471,20090954187,85483075898,17627650,17627650,-0.74,-6.81,18.93,4820.17,4820.17,4820.17,19-04-04-20-24,0.079547218
4849.374471,20090954187,85483075898,17627650,17627650,-0.74,-6.81,18.93,4816.01,4816.01,4816.01,19-04-04-20-25,0.088277838
4850.244216,20087180427,85498407453,17627650,17627650,-0.72,-6.79,18.95,4829.87,4829.87,4829.87,19-04-04-20-26,0.09121954
4850.244216,20087180427,85498407453,17627650,17627650,-0.72,-6.79,18.95,4832.17,4832.17,4832.17,19-04-04-20-27,0.096573582
4850.244216,20087180427,85498407453,17627650,17627650,-0.72,-6.79,18.95,4833.15,4833.15,4833.15,19-04-04-20-28,0.077298885
4853.341315,20050159496,85553002039,17627650,17627650,-0.69,-6.78,19.03,4828.58,4828.58,4828.58,19-04-04-20-29,0.078302766
4853.341315,20050159496,85553002039,17627650,17627650,-0.69,-6.78,19.03,4830.27,4830.27,4830.27,19-04-04-20-30,0.075068794
4854.417283,20025599088,85571968827,17627650,17627650,-0.67,-6.76,19.06,4831.61,4831.61,4831.61,19-04-04-20-31,0.074872349
4854.417283,20025599088,85571968827,17627650,17627650,-0.67,-6.76,19.06,4846.14,4846.14,4846.14,19-04-04-20-32,0.095856012
4854.417283,20025599088,85571968827,17627650,17627650,-0.67,-6.76,19.06,4845.82,4845.82,4845.82,19-04-04-20-33,0.09426871
4857.424123,20011148147,85624972347,17627650,17627650,-0.63,-6.75,19.13,4845.82,4845.82,4845.82,19-04-04-20-34,0.098435377
4857.424123,20011148147,85624972347,17627650,17627650,-0.63,-6.75,19.13,4845.82,4845.82,4845.82,19-04-04-20-35,0.104333049
4860.744139,20031027535,85683496418,17627650,17627650,-0.56,-6.69,19.22,4844.09,4844.09,4844.09,19-04-04-20-36,0.103016419
4860.744139,20031027535,85683496418,17627650,17627650,-0.56,-6.69,19.22,4845.73,4845.73,4845.73,19-04-04-20-37,0.104032313
4860.744139,20031027535,85683496418,17627650,17627650,-0.56,-6.69,19.22,4833.33,4833.33,4833.33,19-04-04-20-38,0.109657313
4861.333354,20023977912,85693882901,17627650,17627650,-0.54,-6.71,19.23,4831.64,4831.64,4831.64,19-04-04-20-39,0.107068951
4861.333354,20023977912,85693882901,17627650,17627650,-0.54,-6.71,19.23,4831.64,4831.64,4831.64,19-04-04-20-40,0.107068951
4858.847862,20002148614,85650069512,17627650,17627650,-0.59,-6.76,19.17,4837.07,4837.07,4837.07,19-04-04-20-41,0.108894097
4858.847862,20002148614,85650069512,17627650,17627650,-0.59,-6.76,19.17,4837.07,4837.07,4837.07,19-04-04-20-42,0.106527972
4858.847862,20002148614,85650069512,17627650,17627650,-0.59,-6.76,19.17,4837.07,4837.07,4837.07,19-04-04-20-43,0.101866514
4858.445402,19983849403,85642975094,17627650,17627650,-0.54,-6.81,19.16,4846.07,4846.07,4846.07,19-04-04-20-44,0.103305401
4858.445402,19983849403,85642975094,17627650,17627650,-0.54,-6.81,19.16,4849.01,4849.01,4849.01,19-04-04-20-45,0.107731676
4858.445402,19983849403,85642975094,17627650,17627650,-0.54,-6.81,19.16,4854.08,4854.08,4854.08,19-04-04-20-46,0.103200426
4858.415942,20007370242,85642455777,17627650,17627650,-0.54,-6.81,19.16,4862.91,4862.91,4862.91,19-04-04-20-47,0.103370881
4858.415942,20007370242,85642455777,17627650,17627650,-0.54,-6.81,19.16,4863.3,4863.3,4863.3,19-04-04-20-48,0.106262547
4866.375026,20023451859,85782755736,17627650,17627650,-0.29,-6.69,19.36,4863.3,4863.3,4863.3,19-04-04-20-49,0.107043797
4866.375026,20023451859,85782755736,17627650,17627650,-0.29,-6.69,19.36,4862.28,4862.28,4862.28,19-04-04-20-50,0.123351314
